plot,sub,flag,pid,area_ac,bnd_km
353,,,996,1.545,0.505
353,,,997,0.341,0.270
353,,,998,3.547,0.254
354,,,999,3.774,0.245
353,,,1000,3.317,0.416
355,,,1001,13.850,0.267
358,,,1002,0.731,0.862
358,,,1003,4.236,0.546
358,,,1004,1.273,0.570
358,,,1005,0.230,0.674
358,,,1006,2.094,0.556
354,,,1007,9.373,0.253
357,,,1008,0.365,0.916
357,,,1009,1.138,0.822
357,,,1010,1.314,0.751
357,,,1011,1.131,0.683
357,,,1012,0.664,0.594
357,,,1013,1.781,0.822
357,,,1014,1.639,0.749
357,,,1015,5.832,0.595
356,,,1016,3.196,0.594
334,,,1017,0.439,0.669
334,,,1018,1.004,0.660
334,,,1019,1.999,0.622
335,,,1020,5.350,0.443
335,,,1021,1.042,0.608
335,,,1022,0.591,0.592
335,,,1023,2.230,0.533
335,,,1024,2.701,0.443
335,,,1025,4.488,0.450
346,,,1026,11.118,0.198
336,,,1027,4.228,0.552
336,,,1028,6.286,0.228
336,,,1029,8.028,0.218
337,,,1030,2.194,0.689
337,,,1031,6.038,0.543
337,,,1032,6.883,0.545
343,,,1033,2.431,0.348
343,,,1034,4.815,0.244
341,,,1035,1.338,0.048
338,,,1036,2.698,0.297
338,,,1037,5.762,0.282
343,,,1038,4.559,0.411
338,,,1039,8.004,0.549
15,,,1040,0.435,0.713
15,,,1041,0.163,0.705
6,,,1042,0.581,0.609
6,,,1043,0.726,0.656
341,,,1044,3.345,0.124
338,,,1045,5.885,0.536
15,,,1046,1.902,0.526
6,,,1047,3.795,0.553
14,,,1048,6.484,0.063
14,,,1049,2.125,0.615
339,,,1050,8.827,0.124
15,,,1051,7.417,0.617
14,,,1052,2.519,0.608
13,,,1053,1.106,0.408
13,,,1054,1.209,0.405
13,,,1055,1.084,0.385
13,,,1056,1.112,0.366
13,,,1057,1.028,0.347
13,,,1058,0.999,0.328
13,,,1059,0.582,0.256
13,,,1060,0.678,0.245
13,,,1061,0.733,0.234
6,,,1062,0.573,0.550
14,,,1063,7.912,0.344
13,,,1064,1.027,0.311
13,,,1065,1.023,0.292
13,,,1066,0.773,0.278
13,,,1067,0.714,0.267
9,,,1068,1.955,0.138
9,,,1069,1.599,0.240
9,,,1070,1.822,0.146
9,,,1071,1.387,0.148
9,,,1072,0.464,0.246
9,,,1073,1.001,0.151
9,,,1074,1.024,0.143
9,,,1075,0.907,0.145
9,,,1076,0.883,0.149
9,,,1077,0.343,0.150
7,,,1078,1.522,0.449
7,,,1079,1.458,0.401
7,,,1080,1.303,0.242
9,,,1081,2.266,0.235
8,,,1082,12.764,0.339
7,,,1083,2.017,0.495
4,,,1084,5.265,0.206
4,,,1085,1.110,0.389
4,,,1086,2.470,0.388
5,,,1087,2.370,0.476
14,,,1088,3.104,0.551
7,,,1089,2.612,0.321
589,,,1090,287.834,0.444
104,,,1091,2.609,0.710
104,,,1092,2.749,0.529
104,,,1093,4.488,0.548
103,,,1094,19.439,0.441
69,,,1095,0.281,0.296
69,,,1096,0.413,0.271
69,,,1097,1.671,0.086
69,,,1098,1.837,0.143
69,,,1099,2.802,0.187
69,,,1100,1.706,0.328
67,,,1101,11.141,0.323
69,,,1102,1.222,0.211
69,,,1103,1.042,0.227
68,,,1104,2.922,0.289
68,,,1105,6.013,0.356
107,,,1106,0.698,0.723
105,,,1107,3.323,0.711
108,,,1108,0.119,0.722
108,,,1109,0.112,0.722
108,,,1110,0.125,0.723
108,,,1111,0.096,0.724
108,,,1112,0.118,0.724
108,,,1113,0.099,0.724
108,,,1114,0.096,0.725
108,,,1115,0.085,0.724
108,,,1116,0.114,0.725
113,,,1117,0.306,0.863
114,,,1118,0.075,0.846
114,,,1119,0.129,0.864
115,,,1120,0.083,0.877
114,,,1121,0.068,0.858
115,,,1122,0.033,0.852
115,,,1123,0.092,0.860
116,,,1124,0.086,0.920
116,,,1125,0.071,0.910
116,,,1126,0.158,0.891
114,,,1127,0.105,0.878
109,,,1128,0.107,0.843
106,,,1129,7.156,0.590
110,,,1130,6.945,0.636
151,,,1131,0.219,0.874
108,,,1132,2.070,0.721
151,,,1133,0.052,0.909
107,,,1134,2.484,0.749
152,,,1135,0.924,0.844
154,,,1136,0.309,0.840
154,,,1137,0.039,0.876
154,,,1138,0.056,0.880
154,,,1139,0.677,0.835
159,,,1140,0.636,0.872
159,,,1141,0.800,0.876
107,,,1142,1.031,0.818
160,,,1143,1.869,0.920
173,,,1144,0.717,0.998
69,,,1145,1.670,0.239
161,,,1146,0.188,1.020
162,,,1147,2.798,0.866
158,,,1148,0.862,0.816
163,,,1149,2.590,0.870
164,,,1150,1.160,0.832
164,,,1151,2.165,0.858
165,,,1152,3.621,0.743
55,,,1153,1.130,0.386
55,,,1154,0.969,0.359
55,,,1155,0.816,0.336
55,,,1156,1.496,0.274
55,,,1157,6.189,0.220
55,,,1158,1.656,0.274
55,,,1159,2.313,0.263
66,,,1160,1.236,0.689
66,,,1161,2.075,0.716
66,,,1162,2.950,0.614
66,,,1163,0.052,0.668
66,,,1164,0.107,0.656
55,,,1165,11.287,0.327
66,,,1166,0.472,0.684
64,,,1167,4.340,0.439
64,,,1168,6.478,0.390
65,,,1169,1.528,0.572
65,,,1170,1.567,0.533
65,,,1171,0.554,0.652
65,,,1172,0.681,0.616
65,,,1173,0.312,0.612
65,,,1174,0.347,0.627
65,,,1175,1.477,0.521
65,,,1176,0.377,0.584
65,,,1177,0.476,0.565
65,,,1178,0.528,0.548
120,,,1179,0.116,0.943
120,,,1180,0.206,0.921
157,,,1181,0.291,0.881
157,,,1182,0.442,0.912
156,,,1183,0.138,0.884
156,,,1184,0.258,0.916
156,,,1185,0.220,0.892
122,,,1186,0.398,1.012
121,,,1187,0.351,0.955
153,,,1188,0.187,0.862
153,,,1189,0.184,0.870
153,,,1190,0.326,0.894
155,,,1191,0.394,0.897
153,,,1192,0.656,0.914
153,,,1193,0.232,0.887
50,,,1194,0.344,0.914
143,,,1195,0.342,0.934
143,,,1196,0.054,0.923
143,,,1197,0.126,0.920
50,,,1198,0.037,0.957
119,,,1199,0.250,0.900
142,,,1200,0.395,0.919
117,,,1201,0.105,0.897
149,,,1202,0.079,1.038
584,,,1203,3.497,0.942
143,,,1204,0.152,0.966
149,,,1205,0.107,0.954
149,,,1206,0.179,0.976
149,,,1207,0.340,0.976
149,,,1208,0.163,0.973
147,,,1209,0.770,1.056
147,,,1210,0.286,1.025
147,,,1211,0.388,1.025
148,,,1212,0.679,0.969
149,,,1213,0.208,1.010
144,,,1214,1.166,0.981
141,,,1215,0.362,0.934
122,,,1216,0.285,0.994
142,,,1217,0.216,0.937
139,,,1218,0.058,1.021
139,,,1219,0.355,1.035
139,,,1220,0.620,1.018
141,,,1221,0.436,0.979
125,,,1222,0.479,1.056
126,,,1223,0.207,1.090
124,,,1224,0.133,1.055
123,,,1225,0.322,1.036
139,,,1226,0.247,1.015
127,,,1227,0.274,1.105
128,,,1228,0.117,1.122
129,,,1229,0.294,1.123
131,,,1230,0.102,1.147
132,,,1231,0.308,1.162
141,,,1232,0.437,0.958
130,,,1233,0.226,1.144
137,,,1234,0.308,1.132
132,,,1235,0.249,1.181
137,,,1236,0.281,1.132
133,,,1237,0.157,1.200
134,,,1238,0.146,1.217
134,,,1239,0.147,1.215
133,,,1240,0.116,1.198
135,,,1241,0.066,1.216
136,,,1242,0.093,1.236
136,,,1243,0.179,1.237
49,,,1244,1.951,0.314
50,,,1245,0.542,0.463
50,,,1246,0.419,0.434
48,,,1247,1.380,0.457
50,,,1248,0.612,0.360
50,,,1249,0.305,0.413
50,,,1250,0.439,0.382
50,,,1251,1.052,0.331
63,,,1252,0.751,0.492
63,,,1253,0.139,0.568
63,,,1254,0.165,0.487
63,,,1255,0.182,0.544
63,,,1256,0.250,0.509
140,,,1257,0.652,1.040
138,,,1258,0.216,1.140
138,,,1259,0.062,1.142
138,,,1260,0.113,1.170
138,,,1261,0.275,1.143
138,,,1262,0.160,1.153
138,,,1263,0.179,1.197
138,,,1264,0.138,1.146
138,,,1265,0.047,1.197
138,,,1266,0.057,1.220
138,,,1267,0.076,1.196
146,,,1268,0.873,1.109
174,,,1269,0.837,1.107
174,,,1270,0.393,1.105
174,,,1271,1.160,1.083
174,,,1272,2.397,1.096
172,,,1273,0.998,0.846
171,,,1274,0.174,1.035
171,,,1275,0.899,1.052
170,,,1276,0.786,0.997
47,,,1277,0.606,0.504
47,,,1278,4.711,0.388
169,,,1279,0.469,0.918
169,,,1280,0.075,0.981
169,,,1281,0.124,0.971
169,,,1282,0.257,0.978
169,,,1283,0.598,0.941
168,,,1284,0.206,0.909
168,,,1285,0.253,0.900
168,,,1286,0.377,0.884
168,,,1287,0.413,0.865
166,,,1288,0.375,0.783
166,,,1289,0.468,0.816
167,,,1290,0.134,0.872
167,,,1291,0.189,0.852
167,,,1292,0.146,0.839
167,,,1293,0.163,0.825
112,,,1294,0.109,0.855
111,,,1295,0.055,0.834
111,,,1296,0.021,0.822
119,,,1297,0.154,0.902
118,,,1298,0.238,0.894
145,,,1299,0.046,1.094
166,,,1300,0.352,0.828
62,,,1301,0.109,0.618
62,,,1302,0.035,0.648
62,,,1303,0.246,0.637
62,,,1304,0.432,0.645
62,,,1305,0.471,0.709
62,,,1306,1.130,0.665
60,,,1307,0.464,0.745
60,,,1308,0.496,0.750
60,,,1309,0.603,0.753
166,,,1310,0.249,0.798
175,,,1311,0.159,1.112
175,,,1312,0.223,1.104
167,,,1313,0.143,0.812
175,,,1314,0.391,1.137
176,,,1315,0.182,1.086
176,,,1316,0.191,1.107
177,,,1317,0.647,1.095
62,,,1318,0.096,0.581
62,,,1319,0.101,0.591
62,,,1320,0.057,0.587
62,,,1321,0.078,0.575
62,,,1322,0.106,0.604
62,,,1323,0.117,0.591
62,,,1324,0.157,0.604
62,,,1325,0.722,0.609
179,,,1326,0.155,1.013
179,,,1327,0.334,1.029
178,,,1328,0.805,1.040
179,,,1329,0.483,1.003
179,,,1330,0.362,1.027
180,,,1331,0.082,0.982
180,,,1332,0.226,0.993
181,,,1333,0.186,0.983
181,,,1334,0.348,0.960
180,,,1335,0.192,0.995
182,,,1336,0.279,0.941
182,,,1337,0.560,0.888
182,,,1338,0.641,0.914
183,,,1339,0.120,0.908
183,,,1340,0.144,0.846
183,,,1341,0.092,0.901
183,,,1342,0.103,0.887
183,,,1343,0.080,0.877
183,,,1344,0.107,0.891
183,,,1345,0.108,0.859
183,,,1346,0.109,0.875
183,,,1347,0.109,0.886
183,,,1348,0.146,0.866
183,,,1349,0.213,0.861
184,,,1350,0.450,0.813
184,,,1351,0.632,0.828
57,,,1352,0.158,0.504
57,,,1353,0.166,0.698
57,,,1354,2.728,0.521
44,,,1355,0.338,0.517
44,,,1356,0.623,0.529
43,,,1357,0.463,0.546
43,,,1358,0.492,0.559
41,,,1359,0.576,0.585
42,,,1360,0.545,0.572
40,,,1361,0.532,0.620
40,,,1362,0.643,0.600
39,,,1363,2.373,0.638
38,,,1364,0.850,0.710
37,,,1365,0.152,0.792
38,,,1366,0.680,0.742
37,,,1367,0.229,0.770
37,,,1368,0.219,0.805
37,,,1369,0.360,0.781
59,,,1370,0.340,0.707
59,,,1371,0.069,0.812
59,,,1372,0.910,0.738
59,,,1373,0.332,0.780
59,,,1374,0.742,0.782
56,,,1375,0.531,0.679
61,,,1376,0.544,0.733
61,,,1377,0.094,0.748
56,,,1378,1.013,0.331
198,,,1379,0.230,1.223
198,,,1380,1.272,1.228
198,,,1381,1.229,1.246
198,,,1382,0.504,1.256
198,,,1383,0.176,1.258
198,,,1384,0.170,1.337
202,,,1385,0.121,1.274
202,,,1386,0.053,1.349
202,,,1387,0.500,1.301
198,,,1388,0.599,1.221
197,,,1389,0.562,1.205
196,,,1390,0.131,1.182
197,,,1391,0.120,1.193
195,,,1392,0.647,1.208
198,,,1393,0.319,1.305
196,,,1394,0.256,1.193
193,,,1395,0.333,1.262
193,,,1396,0.360,1.260
192,,,1397,0.670,1.198
194,,,1398,1.527,1.262
191,,,1399,0.111,1.183
193,,,1400,0.106,1.316
192,,,1401,0.196,1.181
202,,,1402,0.088,1.302
191,,,1403,1.385,1.197
188,,,1404,0.471,1.198
188,,,1405,0.157,1.174
188,,,1406,0.169,1.180
188,,,1407,0.289,1.199
188,,,1408,0.468,1.099
188,,,1409,0.183,1.187
190,,,1410,0.767,1.220
187,,,1411,0.189,1.061
187,,,1412,0.191,1.082
188,,,1413,0.988,1.106
186,,,1414,0.127,1.028
186,,,1415,0.495,1.032
187,,,1416,1.126,1.065
186,,,1417,0.110,1.049
185,,,1418,0.142,0.894
185,,,1419,0.788,0.929
199,,,1420,0.098,1.378
200,,,1421,0.133,1.403
200,,,1422,0.134,1.380
198,,,1423,0.618,1.257
199,,,1424,0.152,1.399
200,,,1425,0.066,1.424
200,,,1426,0.203,1.400
200,,,1427,0.161,1.379
239,,,1428,0.055,1.448
239,,,1429,0.230,1.436
240,,,1430,0.058,1.490
238,,,1431,0.498,1.460
241,,,1432,0.299,1.432
242,,,1433,0.234,1.516
243,,,1434,0.352,1.569
200,,,1435,0.449,1.428
244,,,1436,0.897,1.509
237,,,1437,0.127,1.541
237,,,1438,0.770,1.476
232,,unmarked subplot,1439,0.048,1.417
232,,,1440,0.199,1.433
201,,,1441,0.801,1.366
233,,,1442,0.343,1.454
202,,,1443,0.194,1.348
232,,,1444,0.144,1.417
232,,,1445,0.193,1.433
232,,,1446,0.411,1.407
232,,,1447,0.198,1.431
231,,,1448,0.067,1.377
203,,,1449,0.481,1.342
230,,,1450,0.169,1.393
230,,,1451,0.201,1.408
230,,,1452,0.293,1.420
230,,,1453,0.292,1.390
234,,,1454,0.830,1.459
232,,,1455,0.280,1.385
203,,,1456,0.187,1.334
204,,,1457,0.237,1.316
203,,,1458,0.209,1.342
230,,,1459,0.310,1.380
205,,,1460,0.103,1.354
205,,,1461,0.188,1.323
189,,,1462,1.649,1.130
227,,,1463,1.104,1.322
206,,,1464,0.225,1.278
206,,,1465,0.233,1.253
185,,,1466,0.075,0.980
185,,,1467,0.638,0.991
206,,,1468,0.308,1.228
207,,,1469,0.193,1.186
207,,,1470,0.184,1.147
207,,,1471,0.088,1.191
207,,,1472,0.164,1.183
207,,,1473,0.251,1.175
189,,,1474,0.130,1.145
206,,,1475,0.367,1.230
207,,,1476,0.349,1.212
207,,,1477,0.321,1.150
208,,,1478,0.643,1.099
208,,,1479,0.717,1.087
209,,,1480,0.766,1.052
209,,,1481,0.422,1.034
209,,,1482,0.349,1.021
185,,,1483,0.034,1.029
211,,,1484,0.333,1.028
211,,,1485,0.357,0.986
209,,,1486,0.453,1.005
212,,,1487,0.064,0.951
212,,,1488,0.115,0.958
212,,,1489,0.165,0.939
212,,,1490,0.349,0.956
212,,,1491,0.143,0.938
212,,,1492,0.353,0.917
185,,,1493,0.799,0.879
211,,,1494,1.074,0.963
213,,,1495,0.347,0.904
213,,,1496,0.378,0.891
214,,,1497,0.235,0.859
214,,,1498,0.275,0.871
214,,,1499,0.293,0.880
215,,,1500,0.824,0.838
215,,,1501,0.973,0.813
36,,,1502,0.481,0.737
36,,,1503,3.155,0.695
35,,,1504,0.474,0.614
35,,,1505,2.633,0.589
45,,,1506,0.125,0.552
45,,,1507,0.338,0.551
46,,,1508,0.159,0.571
46,,,1509,0.576,0.544
236,,,1510,0.686,1.489
235,,,1511,0.329,1.482
236,,,1512,0.095,1.546
235,,,1513,0.124,1.510
235,,,1514,0.243,1.500
229,,,1515,0.146,1.401
229,,,1516,0.199,1.428
229,,,1517,0.175,1.422
229,,,1518,0.211,1.424
229,,,1519,0.098,1.470
229,,,1520,0.157,1.371
229,,,1521,0.165,1.355
229,,,1522,0.134,1.368
229,,,1523,0.055,1.378
229,,,1524,0.101,1.381
229,,,1525,0.205,1.388
229,,,1526,0.185,1.411
229,,,1527,0.209,1.452
228,,,1528,0.279,1.338
226,,,1529,0.993,1.262
226,,,1530,1.026,1.294
45,,,1531,0.126,0.570
225,,,1532,0.712,1.249
225,,,1533,0.844,1.214
224,,,1534,0.780,1.162
210,,,1535,0.428,1.054
222,,,1536,0.624,1.113
216,,,1537,0.198,0.912
216,,,1538,0.347,0.863
217,,,1539,0.703,0.952
218,,,1540,0.871,0.859
216,,,1541,0.360,0.898
218,,,1542,0.109,0.951
220,,,1543,0.475,0.966
221,,,1544,0.271,1.078
221,,,1545,0.741,1.068
224,,,1546,0.591,1.192
210,,,1547,0.470,1.058
220,,,1548,0.147,0.977
221,,,1549,0.299,1.024
221,,,1550,0.778,1.011
223,,,1551,0.380,1.130
223,,,1552,0.591,1.175
222,,,1553,0.575,1.140
258,,,1554,0.281,1.142
253,,,1555,0.998,1.232
257,,,1556,0.214,1.230
252,,,1557,0.523,1.295
252,,,1558,0.556,1.332
250,,,1559,0.082,1.420
250,,,1560,0.192,1.406
251,,,1561,0.448,1.373
249,,,1562,0.331,1.430
249,,,1563,0.367,1.467
254,,,1564,0.867,1.304
248,,,1565,0.187,1.443
245,,,1566,0.201,1.549
245,,,1567,0.283,1.563
245,,,1568,0.307,1.554
245,,,1569,0.049,1.564
245,,,1570,0.092,1.589
246,,,1571,0.787,1.468
217,,,1572,0.099,1.466
255,,,1573,0.110,1.454
255,,,1574,0.583,1.371
256,,,1575,0.168,1.294
256,,,1576,0.180,1.294
256,,,1577,0.053,1.332
256,,,1578,0.146,1.328
256,,,1579,0.392,1.269
256,,,1580,0.347,1.263
259,,,1581,1.009,1.195
260,,,1582,0.520,1.166
260,,,1583,0.516,1.147
266,,,1584,0.304,1.030
266,,,1585,0.385,1.095
266,,,1586,0.251,1.030
219,,,1587,0.096,0.960
267,,,1588,0.752,0.946
269,,,1589,0.392,0.859
269,,,1590,0.445,0.883
269,,,1591,0.338,0.931
269,,,1592,0.450,0.908
219,,,1593,0.774,0.851
270,,,1594,0.992,0.718
271,,,1595,0.064,0.832
271,,,1596,0.071,0.851
270,,,1597,0.485,0.800
270,,,1598,0.788,0.763
270,,,1599,0.547,0.823
33,,,1600,0.306,0.573
34,,,1601,1.170,0.568
34,,,1602,0.314,0.655
34,,,1603,0.402,0.653
34,,,1604,0.277,0.652
34,,,1605,0.158,0.649
34,,,1606,0.208,0.681
280,,,1607,1.165,1.513
281,,,1608,0.700,1.526
281,,,1609,0.936,1.593
281,,,1610,1.987,1.528
261,,,1611,0.515,1.122
264,,,1612,0.187,1.041
262,,,1613,0.703,1.094
265,,,1614,0.269,0.994
265,,,1615,0.413,0.999
263,,,1616,0.684,1.048
268,,,1617,0.213,0.976
268,,,1618,0.225,0.957
279,,,1619,0.823,1.186
279,,,1620,1.211,1.262
279,,,1621,0.269,1.483
279,,,1622,0.198,1.418
279,,,1623,0.223,1.446
279,,,1624,1.079,1.186
279,,,1625,1.257,1.381
282,,,1626,0.559,1.244
282,,,1627,2.082,1.327
29,,,1628,1.526,0.493
29,,,1629,0.847,0.493
29,,,1630,1.200,0.498
30,,,1631,0.957,0.572
32,,,1632,0.281,0.572
32,,,1633,0.343,0.622
279,,,1634,0.575,1.322
31,,,1635,0.683,0.572
32,,,1636,1.184,0.573
28,,,1637,10.449,0.571
283,,,1638,1.394,1.354
278,,,1639,0.265,1.054
272,,,1640,0.510,0.789
273,,,1641,0.402,0.796
273,,,1642,0.385,0.794
273,,,1643,0.249,0.799
273,,,1644,0.353,0.801
274,,,1645,0.335,0.878
274,,,1646,0.796,0.874
272,,,1647,0.492,0.838
272,,,1648,1.133,0.736
277,,,1649,0.421,1.021
277,,,1650,0.439,0.992
278,,,1651,2.405,1.052
275,,,1652,0.366,0.928
276,,,1653,0.113,0.963
276,,,1654,0.558,0.961
289,,,1655,0.093,0.977
289,,,1656,0.151,1.002
274,,,1657,0.468,0.881
277,,,1658,0.197,0.998
275,,,1659,0.137,0.929
291,,,1660,0.372,0.951
290,,,1661,0.325,0.977
291,,,1662,0.223,0.996
291,,,1663,0.233,0.989
293,,,1664,0.116,0.916
293,,,1665,0.125,0.934
294,,,1666,0.197,0.915
292,,,1667,0.188,0.885
292,,,1668,0.176,0.889
292,,,1669,0.106,0.895
292,,,1670,0.336,0.898
295,,,1671,0.904,0.872
296,,,1672,0.709,0.924
296,,,1673,0.378,0.887
296,,,1674,0.268,0.901
296,,,1675,0.379,0.875
296,,,1676,0.426,0.897
296,,,1677,0.210,0.960
296,,,1678,0.096,0.971
296,,,1679,0.193,0.968
296,,,1680,0.308,0.953
296,,,1681,0.143,0.880
296,,,1682,0.228,0.909
285,,,1683,0.419,1.214
285,,,1684,0.424,1.210
285,,,1685,0.488,1.208
285,,,1686,0.253,1.211
285,,,1687,0.401,1.220
285,,,1688,0.344,1.221
285,,,1689,0.316,1.222
285,,,1690,0.114,1.237
285,,,1691,0.220,1.237
285,,,1692,0.242,1.223
285,,,1693,0.386,1.258
287,,,1694,1.620,1.132
285,,,1695,0.342,1.212
285,,,1696,0.390,1.211
285,,,1697,0.164,1.255
296,,,1698,0.191,0.880
299,,,1699,0.054,1.184
299,,,1700,0.063,1.182
299,,,1701,0.418,1.128
299,,,1702,0.557,1.149
299,,,1703,0.126,1.173
300,,,1704,0.055,1.116
300,,,1705,0.075,1.099
299,,,1706,0.069,1.174
299,,,1707,0.087,1.173
286,,,1708,1.330,1.131
299,,,1709,0.263,1.150
298,,,1710,1.911,1.015
329,,,1711,2.056,1.301
329,,,1712,2.623,1.104
285,,,1713,0.398,1.233
284,,,1714,11.330,1.339
288,,,1715,2.773,1.002
287,,,1716,0.540,1.036
328,,,1717,0.161,1.216
328,,,1718,0.126,1.214
328,,,1719,0.220,1.211
328,,,1720,0.134,1.257
328,,,1721,0.228,1.256
328,,,1722,0.185,1.283
328,,,1723,0.645,1.243
328,,,1724,5.529,1.261
328,,,1725,0.102,1.112
328,,,1726,3.886,1.104
328,,,1727,1.116,1.104
328,,,1728,1.445,1.154
301,,,1729,0.433,1.175
301,,,1730,0.233,1.212
301,,,1731,0.080,1.044
301,,,1732,0.123,1.043
301,,,1733,0.104,1.062
301,,,1734,0.276,1.077
301,,,1735,0.173,1.210
301,,,1736,1.962,1.039
303,,,1737,0.206,0.943
302,,,1738,0.277,1.013
305,,,1739,0.459,0.937
306,,,1740,0.582,0.879
301,,,1741,0.094,1.027
303,,,1742,0.464,0.977
303,,,1743,0.700,0.948
327,,,1744,0.355,1.157
327,,,1745,0.308,1.154
327,,,1746,0.438,1.151
326,,,1747,0.275,1.100
326,,,1748,0.237,1.126
326,,,1749,0.340,1.147
304,,,1750,1.263,1.001
326,,,1751,1.111,1.162
326,,,1752,0.418,1.098
326,,,1753,0.329,1.178
325,,,1754,0.796,0.995
325,,,1755,0.120,1.112
325,,,1756,0.096,1.114
325,,,1757,0.048,1.117
325,,,1758,0.057,1.118
325,,,1759,0.181,1.162
325,,,1760,0.534,0.996
325,,,1761,0.530,1.134
330,,,1762,1.406,0.988
330,,,1763,2.106,0.983
333,,,1764,1.208,0.792
333,,,1765,1.327,0.791
330,,,1766,0.934,0.913
333,,,1767,0.504,0.741
331,,,1768,0.370,0.779
330,,,1769,1.202,0.988
333,,,1770,3.452,0.681
331,,,1771,2.060,0.844
331,,,1772,0.602,0.920
331,,,1773,0.295,0.998
331,,,1774,0.703,0.969
331,,,1775,0.250,1.020
331,,,1776,0.728,1.010
331,,,1777,0.425,1.065
331,,,1778,0.487,1.087
332,,,1779,5.938,0.688
331,,,1780,0.184,0.924
324,,,1781,0.162,0.994
324,,,1782,0.816,0.934
324,,,1783,0.697,0.937
324,,,1784,0.554,0.939
324,,,1785,0.628,0.940
323,,,1786,0.596,0.941
323,,,1787,0.822,0.943
321,,,1788,0.698,0.940
321,,,1789,0.726,0.952
322,,,1790,0.449,1.082
309,,,1791,0.292,0.922
309,,,1792,0.313,0.947
309,,,1793,0.118,0.959
317,,,1794,3.074,1.044
316,,,1795,0.511,1.039
316,,,1796,0.235,1.039
309,,,1797,0.397,0.938
309,,,1798,0.241,0.947
309,,,1799,0.102,0.955
308,,,1800,0.874,0.867
308,,,1801,0.964,0.896
307,,,1802,0.972,0.789
307,,,1803,1.128,0.832
315,,,1804,0.463,0.970
315,,,1805,0.733,1.009
316,,,1806,1.192,0.979
315,,,1807,1.515,1.001
319,,,1808,4.511,0.773
319,,,1809,2.418,0.776
319,,,1810,0.928,0.963
320,,,1811,1.106,0.773
318,,,1812,0.488,0.947
315,,,1813,0.144,1.000
314,,,1814,0.807,0.919
20,,,1815,1.137,0.639
16,,,1816,1.189,0.611
18,,,1817,1.082,0.642
18,,,1818,0.284,0.815
18,,,1819,2.035,0.680
19,,,1820,1.746,0.718
17,,,1821,1.129,0.723
311,,,1822,0.878,0.743
312,,,1823,0.530,0.760
311,,,1824,0.714,0.806
310,,,1825,0.417,0.859
313,,,1826,2.730,0.782
313,,,1827,0.291,0.744
313,,,1828,1.307,0.927
313,,,1829,1.172,0.845
313,,,1830,0.091,0.991
313,,,1831,0.208,0.813
313,,,1832,0.303,0.834
313,,,1833,0.509,0.857
313,,,1834,1.252,0.857
313,,,1835,0.235,0.966
313,,,1836,0.983,0.853
313,,unlabeled subplot (3?),1837,0.166,0.818
301,,unlabeled subplot,1838,0.164,1.064
405,,,1839,3.263,0.000
405,,,1840,1.395,0.000
408,,,1841,2.482,0.879
340,,,1842,0.673,0.119
108,,,1843,0.844,0.806
